,user,item,rating
81590,517,916,3.0
100594,610,99030,4.0
50574,326,64620,4.0
79770,496,2394,3.5
6309,42,4621,4.0
5097,33,866,4.0
18797,121,265,2.0
3367,21,5349,3.0
7104,49,70286,4.0
96285,603,902,4.0
41027,277,637,3.0
65807,424,2762,2.0
1998,18,5989,4.0
66001,425,1500,2.5
43503,292,253,1.5
53869,356,902,4.5
16137,104,7034,5.0
48872,317,4901,3.0
35581,240,2,5.0
74344,474,4802,3.0
4512,28,6874,4.0
78390,488,912,4.5
80210,504,4306,4.5
92674,599,110,3.5
77480,483,2420,4.0
51030,330,919,4.5
99228,608,4054,3.0
58296,381,3753,4.0
31084,217,1201,1.0
63683,414,4361,4.0
28448,198,1876,2.0
21807,141,8529,4.0
90498,589,454,4.0
66322,427,5151,2.5
18127,114,5349,4.0
68765,448,720,4.0
1859,18,1208,3.5
94229,599,7041,2.5
53442,352,99007,4.0
51377,332,356,4.5
56628,376,4226,5.0
51629,332,97757,4.0
98234,606,7160,4.0
39315,274,442,3.5
84802,550,122882,4.0
56752,377,5979,3.0
25579,177,53129,4.0
11195,68,8947,3.0
46155,305,4034,4.5
36541,249,2335,3.5
70488,448,157432,1.0
29721,202,3214,2.0
60603,391,1968,4.0
44481,297,292,2.0
35306,239,21,4.0
78815,489,3535,2.5
73277,474,838,3.0
17547,111,47610,3.5
48158,312,2746,4.0
5232,34,4310,0.5
57687,380,39446,4.0
21682,140,47099,3.5
11090,68,6188,4.5
3926,24,1527,4.0
95321,600,1345,4.0
43764,292,26614,4.5
85899,556,162600,4.0
91386,592,595,5.0
42423,288,1919,3.0
18250,115,3499,5.0
37417,249,185029,4.5
1558,15,122922,2.0
34376,232,31867,3.0
53549,353,316,3.0
20698,136,410,3.0
25764,177,97913,4.0
47192,307,3564,1.0
56989,380,839,2.0
66696,429,289,5.0
15454,101,1127,4.0
32437,221,2915,3.5
10452,68,457,4.5
46065,305,1653,3.0
42913,288,4709,3.0
84620,544,1042,5.0
74498,474,5801,2.5
51758,334,26776,4.0
54190,357,780,4.0
54631,360,1603,1.0
337,4,553,2.0
39033,269,5,3.0
20097,132,3261,2.0
5530,39,2459,3.0
66863,432,1831,4.0
100329,610,60303,4.0
93471,599,2641,4.0
14569,91,4327,2.5
98432,606,49649,2.5
64136,414,6374,2.5
72054,464,377,4.0
89329,580,111,4.0
4747,28,64997,3.5
51596,332,60074,3.5
9835,64,5810,4.0
9493,64,555,4.0
50178,323,117176,4.0
69929,448,85022,3.0
33035,225,2915,4.0
66591,428,4886,2.0
74480,474,5633,4.0
53437,352,97304,4.0
71886,462,34542,3.5
2545,19,1499,1.0
4686,28,56145,1.0
70887,453,589,5.0
84965,552,1125,4.0
55297,367,2797,5.0
80731,509,74508,3.5
48457,313,2640,3.0
67812,438,3107,4.5
26567,182,3003,4.5
5808,41,56941,3.5
74772,474,7171,3.0
49128,318,2009,2.5
44924,298,6586,2.5
69130,448,2987,4.0
37171,249,91978,3.5
89823,582,81834,5.0
94992,599,122433,1.0
12632,80,51080,4.0
560,6,2,4.0
20258,132,56782,2.5
10851,68,3107,3.0
1460,15,1265,3.5
92146,596,169984,3.5
49633,318,79702,4.0
59541,387,1974,2.0
47459,307,7259,0.5
94615,599,52885,3.0
3004,20,919,5.0
6168,42,2763,5.0
86541,560,105246,3.5
97783,606,2473,2.5
20957,139,6874,3.0
16760,105,95313,4.5
82001,520,551,4.5
30891,217,12,3.0
86308,560,5840,4.0
91950,596,7361,3.5
24715,171,1276,5.0
70797,452,3301,5.0
51749,334,7153,3.5
58415,381,8644,4.0
66438,428,1214,3.5
89998,585,904,4.0
81060,513,593,4.0
57445,380,5449,2.0
48520,313,3704,5.0
82843,525,5785,0.5
54440,357,8961,4.0
22809,156,1224,4.0
26527,182,2730,5.0
58074,380,169982,3.0
63748,414,4643,4.0
32367,221,1278,5.0
71069,453,3744,4.0
43718,292,4830,4.0
95868,601,527,5.0
99720,610,3409,3.0
35737,241,6016,3.5
62922,414,1836,4.5
22841,156,1304,3.0
53056,350,1393,4.0
15773,103,5010,4.0
72756,469,2403,4.0
81793,517,7162,2.5
85731,555,2918,4.0
2156,18,76077,3.0
88062,567,115617,2.0
44261,294,2408,1.0
12049,74,1251,4.5
93006,599,1104,3.0
56277,372,1172,5.0
62886,414,1678,3.0
56186,372,335,4.0
12706,81,47,3.0
43553,292,1196,4.0
39754,274,3243,3.0
11098,68,6333,4.5
74851,474,7882,3.0
100452,610,79132,4.0
2422,19,761,3.0
3869,23,4027,3.0
94936,599,104925,2.5
51305,331,53322,2.5
2492,19,1238,3.0
82807,525,4639,2.5
45672,302,858,5.0
23432,160,1917,1.0
2002,18,6333,4.0
22330,151,743,4.0
88283,570,858,3.0
29449,202,678,4.0
29694,202,2985,3.0
45652,302,95,3.0
60391,390,37729,5.0
43951,293,2003,2.0
61664,408,69278,4.0
65090,416,318,3.0
41216,279,112138,3.0
61190,400,52722,2.5
4483,28,5747,3.5
94902,599,98499,3.0
50969,330,231,4.0
33484,226,8666,0.5
32941,224,2100,5.0
61656,408,59369,4.5
40788,275,2571,5.0
55910,369,1500,4.5
15356,100,1197,3.5
22670,155,2959,4.0
8744,60,2067,3.0
27374,186,1265,5.0
39632,274,2361,3.0
55921,369,1967,3.5
93870,599,4467,4.5
67801,438,2880,4.0
43059,288,8908,4.0
11621,69,260,5.0
31891,219,7022,5.0
42414,288,1748,4.0
64677,414,56379,3.5
51944,337,648,5.0
76876,480,8807,0.5
34207,232,6383,2.5
31812,219,4638,2.0
61339,403,3006,4.5
71052,453,3301,2.0
86217,560,2692,4.0
54670,361,1263,1.5
184,1,2858,5.0
85308,555,145,4.0
20383,135,663,4.0
13523,88,5995,4.5
74499,474,5802,4.0
9269,63,3578,3.0
20835,137,3671,4.0
62421,414,290,5.0
11001,68,4499,3.5
26738,182,4022,2.5
7711,51,5060,4.5
77614,483,4701,3.5
81872,517,73290,2.0
82491,524,32,3.0
90810,590,2186,4.0
36245,247,4995,4.0
43205,290,230,3.0
8556,58,282,4.0
34700,232,68135,4.0
40879,275,3994,2.0
33952,232,1097,4.0
49994,322,780,3.0
39286,274,292,3.0
88887,573,39446,4.0
48839,317,1732,3.0
10877,68,3300,2.5
15399,100,2396,4.5
51370,332,150,3.5
75721,477,3363,4.0
2361,19,434,3.0
7201,50,4226,3.0
29155,200,6539,4.0
72554,469,1100,3.0
35373,239,1222,5.0
90505,589,586,3.0
76917,480,30894,2.0
46688,306,110771,4.0
62703,414,1104,4.0
51414,332,1240,4.0
79774,496,4306,3.0
29425,202,497,4.0
73903,474,2826,1.0
78473,489,7,4.0
71658,462,1395,3.0
18858,122,778,5.0
73126,474,82,2.5
12779,82,1089,3.5
83053,525,98961,3.5
96885,603,3421,4.0
52687,345,3247,4.5
25962,180,2021,3.5
31974,219,44761,4.5
72319,466,6281,4.0
11644,69,2628,4.0
39306,274,377,3.5
97300,605,35347,1.0
30869,216,3972,5.0
91780,596,1036,4.0
8446,57,3105,4.0
81405,514,73017,4.0
31273,217,2194,4.0
53648,354,1396,2.5
10965,68,4054,3.5
19599,126,253,1.0
77709,483,8784,5.0
21110,140,246,3.0
33474,226,8266,3.5
29309,201,1198,5.0
64032,414,5872,3.0
31667,219,1769,2.0
75521,477,1005,2.5
58191,381,1527,2.0
70471,448,155743,2.0
48186,312,3727,3.0
98611,607,2717,3.0
1101,9,5447,4.0
45337,298,93510,2.5
80885,510,1457,0.5
24647,171,111,5.0
88100,567,135569,2.5
10650,68,1729,3.0
100119,610,31685,3.0
6558,45,783,3.0
47123,307,2716,3.0
94475,599,33294,2.5
19395,125,71304,4.5
41437,280,94959,5.0
477,4,3489,1.0
91449,593,2571,2.5
78521,489,353,4.0
37694,255,1304,1.0
32106,220,1387,5.0
42386,288,1584,4.0
98997,608,2052,1.0
67587,438,19,3.0
65105,416,1580,2.0
61675,408,84601,4.0
36082,246,7669,5.0
69365,448,4571,5.0
42657,288,2792,3.5
89967,584,442,5.0
33556,227,185,3.0
55352,367,3824,1.0
94898,599,97950,2.5
59426,387,1237,5.0
9753,64,3809,4.0
85650,555,2451,3.0
50668,327,53519,1.0
50762,328,1907,3.0
90519,590,3,3.0
70262,448,113453,2.5
47842,309,1084,3.0
79018,489,45431,3.5
29923,205,68157,4.0
5341,36,3363,4.5
36673,249,4954,4.5
18861,122,858,5.0
16333,105,3409,4.0
27161,184,97304,4.5
75026,474,27820,4.0
42365,288,1391,4.0
33688,229,253,3.0
9036,62,91658,4.5
14758,93,736,4.0
29848,204,3266,5.0
17089,109,34,3.0
25251,177,3484,3.0
80861,510,556,4.0
2719,19,2328,2.0
5447,38,588,3.0
64526,414,45880,3.0
78760,489,2683,1.5
61234,401,33615,2.5
76150,479,3102,4.0
93498,599,2745,3.0
31552,219,292,3.0
68819,448,1135,3.0
93061,599,1253,3.5
99058,608,2541,3.0
87451,563,72919,3.0
18665,119,85020,4.5
43223,290,497,4.0
57143,380,2023,3.0
85985,559,2,4.0
63215,414,2730,4.0
54487,357,72011,4.0
72102,464,2571,5.0
40107,274,7117,3.5
23492,160,2364,1.0
34659,232,60684,4.5
84062,534,116529,3.0
41251,280,216,3.5
25953,180,1136,4.0
6613,45,1375,4.0
6277,42,4085,4.0
99704,610,3018,4.0
23437,160,1970,1.0
62030,411,158,3.0
28357,198,215,5.0
99692,610,2880,4.0
94411,599,26947,2.5
78496,489,160,1.0
30016,209,2628,2.0
94251,599,7247,2.5
32648,222,1408,3.5
47409,307,6548,3.0
35977,246,260,5.0
27797,188,904,5.0
93116,599,1396,2.5
100000,610,6978,4.0
36797,249,8984,4.0
350,4,902,4.0
80832,509,118997,2.5
48994,318,123,4.5
38265,263,539,3.0
74288,474,4462,2.0
11095,68,6287,2.0
94246,599,7192,3.0
41971,287,223,2.5
30729,216,441,3.0
73110,474,32,4.0
70401,448,137517,0.5
44248,294,2373,3.0
8957,62,53125,4.5
54044,356,8366,5.0
10883,68,3438,3.5
84270,539,5218,4.5
49860,318,188675,3.5
74341,474,4798,3.5
11173,68,8533,3.0
49771,318,110102,3.5
58864,383,1196,3.0
2988,20,364,5.0
35695,240,637,4.0
32556,221,8914,4.0
18095,113,3551,4.0
16017,104,1653,3.0
35711,241,296,4.5
30186,211,1025,4.0
50455,325,5266,4.0
38352,263,2710,2.0
94957,599,111362,3.5
97126,604,442,4.0
39549,274,1968,4.0
10987,68,4343,3.5
422,4,1968,4.0
49247,318,4825,3.0
16036,104,2355,4.0
33195,226,1527,4.5
29805,203,4022,4.0
43548,292,1073,4.5
91911,596,4993,4.0
28426,198,1485,4.0
4202,28,62,3.5
80424,509,1243,4.0
72287,466,356,5.0
49360,318,26048,4.5
15913,103,90890,4.0
72824,469,2949,3.0
41813,284,589,5.0
36158,246,86880,4.0
42687,288,2948,3.0
60820,393,589,0.5
87775,566,527,5.0
24453,169,3301,4.5
55487,368,748,2.0
39784,274,3484,3.0
59470,387,1329,3.5
94541,599,44191,3.5
50586,326,79132,4.5
45687,303,1196,5.0
28318,197,924,4.0
87939,567,76093,2.5
45058,298,45720,2.5
70705,452,1376,5.0
27193,184,122916,4.5
45467,298,141688,3.0
20827,137,3072,2.0
49564,318,69757,4.0
40706,275,1414,2.0
60000,387,6748,3.0
94158,599,6618,2.5
11921,73,70293,3.5
30466,212,116797,3.0
77288,483,466,4.5
24014,166,8784,5.0
64681,414,56788,3.5
67124,434,741,5.0
67200,434,2858,5.0
7614,51,2724,3.5
22917,156,2247,3.0
100734,610,120635,1.0
48596,314,44,3.0
29661,202,2553,4.0
24757,173,316,3.0
46254,305,31658,4.5
17162,109,454,3.0
30842,216,3298,4.0
49985,322,350,3.5
6337,43,161,4.0
38083,260,5820,3.5
42411,288,1722,2.0
70684,452,1200,5.0
42538,288,2294,3.5
96282,603,898,5.0
14282,91,1183,2.5
70116,448,101283,2.5
99808,610,4153,3.0
89875,583,4016,4.0
72168,464,79132,5.0
30065,210,4896,4.5
36322,247,152081,4.0
93875,599,4487,3.5
100092,610,27426,2.5
49369,318,27003,3.0
81755,517,4327,1.0
99497,609,1,3.0
31295,217,2367,3.0
69217,448,3596,1.0
18279,116,541,5.0
13148,84,331,3.0
3570,21,106491,3.5
81799,517,8368,4.5
31227,217,2002,2.0
96511,603,1680,4.0
97757,606,2360,5.0
76660,480,4239,3.0
62381,414,193,2.0
3163,20,4776,3.5
48735,315,2553,2.0
46503,305,102407,3.5
1179,10,41285,2.5
26556,182,2968,4.0
96532,603,1805,2.0
66,1,1127,4.0
50418,325,4085,3.0
61246,401,59315,3.5
31875,219,6537,3.5
82828,525,5064,4.0
72485,469,380,4.0
44353,294,3387,4.0
50092,323,60,3.0
19362,125,55908,4.0
23609,160,3825,0.5
91134,590,8665,3.0
28004,191,496,5.0
38050,260,3181,5.0
60384,390,8622,4.5
26862,182,5026,4.0
27059,182,31410,3.5
55986,369,45728,3.5
60748,391,4361,4.0
57674,380,36525,3.0
92940,599,861,4.0
64777,414,71745,4.0
99255,608,4369,4.0
92430,597,2028,5.0
2352,19,380,3.0
80828,509,116823,3.5
51204,331,1136,4.5
97504,606,917,3.0
49695,318,90866,4.0
80670,509,53322,3.0
44509,297,1004,2.0
14640,91,6395,3.5
20029,132,1464,4.0
98949,608,1722,3.0
10063,66,1200,5.0
84079,534,132046,4.5
78360,488,1,4.5
92578,597,2950,3.0
96723,603,2712,3.0
96858,603,3257,2.0
75193,474,55442,3.5
11779,72,593,4.5
43138,288,48780,3.5
99269,608,4621,0.5
38220,262,457,2.0
14767,93,1359,4.0
47716,308,48,4.0
59217,386,477,3.0
76130,479,2542,4.0
28803,199,3175,4.0
22697,156,62,2.0
87633,564,89864,3.5
44675,298,2325,0.5
55933,369,2628,2.5
95252,600,1022,3.0
74971,474,8951,4.0
51709,334,2762,4.0
60540,391,1246,4.0
94110,599,6162,3.5
58213,381,2003,3.0
17948,112,1270,4.0
71508,460,68954,4.5
54938,365,3578,1.5
67244,434,5952,5.0
14904,95,1208,5.0
4343,28,2194,3.5
80834,509,126142,4.0
38672,266,39,2.0
73248,474,596,2.0
84243,538,69757,4.5
71839,462,6993,3.5
43705,292,4047,3.0
93288,599,2028,3.5
60570,391,1573,1.0
71983,462,161127,3.5
28709,199,1584,2.0
22448,153,1208,2.0
97680,606,1921,3.5
42552,288,2359,4.0
20456,135,1614,3.0
4783,29,1204,4.5
26603,182,3247,2.0
34606,232,54256,3.5
2315,19,253,3.0
76530,480,2712,3.0
1326,12,256,5.0
81741,517,3967,4.5
7451,51,466,3.5
50848,328,8464,3.0
71486,460,8665,4.0
43768,292,33493,4.0
6869,45,53121,4.0
45404,298,111113,2.0
2468,19,1064,2.0
32643,222,1270,4.5
6559,45,784,4.0
66150,425,6979,4.0
74464,474,5548,2.0
96131,603,121,4.0
33170,226,1246,4.0
93886,599,4531,2.0
81238,514,2407,2.5
83468,531,733,4.0
95179,600,380,3.0
85421,555,1124,4.0
62635,414,912,5.0
68635,447,480,4.0
85688,555,2640,3.0
88082,567,122918,3.5
24902,177,7,1.0
66861,432,1721,4.0
13036,83,7254,3.5
52437,341,56174,4.0
33299,226,3100,3.0
42780,288,3481,3.0
1269,11,208,3.0
36599,249,3408,4.0
49728,318,97306,4.5
31887,219,6893,2.5
23899,166,1193,4.0
72904,469,3763,3.0
35654,240,382,3.0
75736,477,3671,4.5
510,4,4741,3.0
43009,288,6765,3.5
79407,492,1393,4.0
67121,434,724,1.5
73664,474,2021,1.5
68230,439,2571,5.0
35186,236,2447,5.0
17029,108,2571,5.0
9201,63,1073,3.0
27790,187,52328,3.0
49057,318,1060,4.5
99102,608,2908,1.0
24752,173,150,4.0
76428,480,1517,3.5
53672,354,1961,4.0
96985,603,4345,4.0
64157,414,6552,3.5
22060,144,2710,3.5
71780,462,4211,4.5
94974,599,115713,3.5
21041,139,68954,2.5
77712,483,8874,4.5
3097,20,3512,3.0
56673,377,849,4.5
78866,489,4361,3.5
60137,387,26002,3.5
57884,380,85796,3.0
100707,610,113565,4.0
66771,430,6333,4.0
19480,125,111759,4.0
61417,405,110,4.0
73827,474,2506,2.0
84441,542,1784,3.5
61237,401,42734,1.5
34328,232,8917,3.5
70674,452,1089,5.0
89203,577,2949,4.0
22291,150,494,3.0
8866,62,5254,3.0
93082,599,1302,3.0
58024,380,122922,5.0
52593,344,1210,5.0
61267,401,162578,3.5
97119,604,380,3.0
78804,489,3258,4.0
38101,260,6711,4.0
626,6,165,3.0
18155,115,153,3.0
60896,393,49272,5.0
27554,187,356,2.0
73615,474,1934,3.5
57074,380,1488,3.0
1695,17,1090,4.5
7098,49,2028,4.5
65464,420,899,5.0
41234,279,152077,3.0
6049,42,1573,4.0
77841,483,74545,4.5
47242,307,4181,2.0
99747,610,3699,3.5
83987,534,95875,4.0
67577,437,1299,5.0
82273,522,2141,1.5
44064,294,688,2.0
63,1,1090,4.0
71990,462,171763,4.5
73921,474,2927,4.0
53560,353,364,4.0
55789,368,3420,3.0
95906,601,5971,4.5
3938,24,2405,2.5
93186,599,1658,2.5
97651,606,1658,2.5
12229,75,1610,4.0
12282,76,608,4.0
18989,122,27904,4.5
65458,420,364,4.5
32609,222,420,3.0
7737,51,6934,0.5
38429,263,8366,4.0
50727,328,1201,2.5
72850,469,3152,5.0
24300,168,6662,4.0
43290,290,1214,4.0
49861,318,188833,4.5
100488,610,84772,3.5
12975,83,1204,3.0
58614,382,1606,1.0
98464,606,67255,4.0
70279,448,115231,4.0
44054,294,590,3.0
99415,608,7158,3.5
52626,344,4878,2.0
86580,560,154975,4.0
13343,84,1295,5.0
75817,477,5902,4.0
46313,305,54736,3.5
19603,126,300,2.0
68539,446,349,3.0
78933,489,6281,1.5
69777,448,60950,3.0
86595,561,185,2.0
85693,555,2672,3.0
69116,448,2918,4.0
37976,260,50,5.0
45043,298,39183,2.0
43452,290,3703,4.0
63135,414,2430,2.0
86333,560,6874,4.0
29638,202,2371,3.0
45373,298,103249,2.0
29154,200,6503,3.5
18549,119,1092,4.0
3096,20,3510,3.0
21758,141,3552,5.0
63373,414,3267,4.0
68744,448,585,4.0
37452,251,356,5.0
34677,232,64034,4.0
12956,82,7325,4.0
50573,326,64614,3.5
94026,599,5361,2.0
69535,448,6582,2.0
10629,68,1620,3.0
4169,27,3033,2.0
27012,182,6870,3.5
37444,250,4921,5.0
31370,217,2722,3.0
6646,45,1721,4.0
679,6,271,4.0
72155,464,60832,4.0
97584,606,1251,3.5
89822,582,81564,4.0
50503,326,3285,4.0
15944,104,31,4.0
81623,517,1210,2.0
90027,585,4878,3.0
6949,47,2291,2.5
63948,414,5428,2.0
69722,448,49688,4.0
44284,294,2641,2.0
31328,217,2458,2.0
6574,45,1029,4.0
54870,363,1917,2.0
2602,19,1831,2.0
53507,353,70,4.0
59673,387,2905,4.5
86364,560,8910,3.5
43637,292,2949,4.0
60716,391,3683,5.0
84910,551,112175,3.5
45680,303,480,3.5
97975,606,4289,4.0
93960,599,4957,2.0
52090,339,2716,2.5
41155,279,54503,2.5
32833,222,103984,2.0
38611,265,2454,4.0
10873,68,3273,2.0
10967,68,4069,4.0
59412,387,1215,3.5
84747,548,4899,4.0
14070,90,17,5.0
33273,226,2683,4.0
6662,45,1968,4.0
32626,222,1092,1.5
31009,217,692,1.0
29034,200,2145,4.5
97989,606,4381,3.5
91118,590,7386,4.5
54297,357,2020,4.0
86491,560,73017,3.5
47851,309,1213,2.5
94876,599,95475,4.0
57274,380,3254,3.0
12233,75,1962,4.5
62847,414,1552,3.0
16096,104,4896,4.5
70304,448,118814,2.0
978,7,8528,4.5
45231,298,72405,2.5
47507,307,8874,5.0
49777,318,114678,4.0
58929,384,2683,4.0
22426,153,2,2.0
90204,586,106487,3.5
5239,34,4874,1.0
18926,122,3160,5.0
78548,489,509,3.5
55587,368,1587,2.0
23505,160,2422,1.0
73986,474,3115,4.0
72873,469,3445,4.0
70530,449,1917,1.5
55546,368,1272,3.0
79677,495,61132,4.5
66616,428,5528,4.0
32078,220,588,5.0
43697,292,3977,2.0
61483,405,4848,4.5
81903,517,96520,2.0
31307,217,2391,4.0
48105,312,1408,4.0
99828,610,4387,3.5
100071,610,8961,5.0
36481,249,1517,4.0
53392,352,68791,3.5
75769,477,4557,3.0
24793,174,236,5.0
275,3,1587,4.5
41148,279,48516,4.0
30866,216,3925,3.0
41681,282,55765,4.0
39595,274,2126,2.0
86387,560,34162,3.5
15574,103,50,4.0
75797,477,5313,0.5
61926,410,2184,5.0
13669,89,5419,5.0
7760,51,39183,5.0
57608,380,8972,4.0
81237,514,2406,3.0
45949,305,34,3.0
82819,525,4896,3.0
69409,448,4941,5.0
24920,177,216,2.0
9105,62,122912,4.0
33333,226,3826,2.0
91347,592,353,4.0
78984,489,8984,3.5
60120,387,8644,3.0
54474,357,56339,4.5
16718,105,81845,4.0
12615,80,34048,4.0
89886,583,44193,3.5
58440,381,33493,3.5
45011,298,27904,3.0
24782,174,153,3.0
75609,477,1947,2.0
48901,317,40819,4.0
28163,195,1784,4.0
64811,414,81782,3.5
64852,414,91630,2.0
71140,453,5225,4.0
20310,134,186,3.0
76267,480,253,3.5
12687,80,91658,5.0
64524,414,45722,3.5
95790,600,26084,3.5
34046,232,3745,2.5
83387,528,55290,1.0
60090,387,7983,4.0
74981,474,9010,3.0
70754,452,2393,5.0
81890,517,90866,5.0
6147,42,2580,4.0
100588,610,98239,2.0
38271,263,720,5.0
85769,555,3263,2.0
98355,606,32291,3.0
30118,210,79139,4.5
10721,68,2161,2.0
50362,325,2867,3.0
85782,555,3412,4.0
31549,219,253,3.0
14783,93,1784,5.0
43259,290,938,5.0
39104,271,1047,2.5
1490,15,3994,3.0
65056,415,3730,4.0
76599,480,3578,4.5
90360,587,2300,1.0
92147,596,171917,4.5
96534,603,1816,2.0
77450,483,2118,3.5
14461,91,2723,3.5
72700,469,2009,3.0
16352,105,3753,3.5
98028,606,4796,3.0
76395,480,1271,3.0
80739,509,78209,1.5
24132,167,2174,3.0
27207,184,157369,4.0
61508,405,32587,5.0
82181,521,86,4.0
30442,212,102903,4.0
61137,399,2194,5.0
19342,125,44191,3.5
7785,52,356,5.0
2134,18,68358,3.5
57284,380,3327,4.0
72280,465,3724,4.0
8577,58,362,5.0
98469,606,69604,3.0
96496,603,1613,4.0
73198,474,380,4.0
59165,385,5060,3.0
83806,534,43928,3.5
50978,330,317,0.5
62270,413,4239,5.0
5332,36,2406,3.0
14109,90,1144,4.0
17409,111,4545,3.5
60296,389,32,4.0
69166,448,3249,4.0
32139,220,2692,4.5
40388,274,53125,3.5
56931,380,356,5.0
24673,171,707,5.0
10491,68,724,3.0
4441,28,4047,3.5
62249,413,1221,4.5
90264,587,205,3.0
41833,285,1219,4.5
47674,307,56757,4.5
9886,64,7438,4.0
9632,64,2064,4.0
38109,260,7361,3.5
49444,318,48638,3.5
57956,380,102058,3.0
94241,599,7125,2.0
64653,414,55094,4.0
9136,62,168248,4.5
49214,318,3911,3.5
97636,606,1571,4.0
59620,387,2467,2.5
51347,331,106920,4.0
11953,73,91542,5.0
74115,474,3608,4.0
51676,334,597,3.5
36860,249,45666,3.0
93402,599,2402,3.0
22037,144,1393,4.0
13648,89,4300,4.0
36019,246,2407,3.0
5321,36,1597,2.0
49225,318,4027,4.5
92594,597,3040,5.0
33848,230,8360,2.0
14228,91,589,4.0
89914,584,150,5.0
33226,226,2059,3.0
84314,540,5378,4.0
92982,599,1042,2.0
89712,580,36529,3.5
89383,580,952,3.0
98547,607,1270,3.0
65651,422,1387,5.0
32947,224,2248,5.0
100379,610,68952,4.5
66785,431,552,2.5
32473,221,3735,4.5
12495,79,1222,4.0
675,6,265,3.0
77775,483,49272,3.0
100526,610,89745,5.0
88406,570,49530,3.5
24239,168,858,5.0
68714,448,413,2.0
22357,151,1393,2.0
919,7,2640,3.0
15530,102,253,3.0
27137,184,33794,4.0
79137,490,1499,2.0
90753,590,1645,3.0
94469,599,32587,3.5
55357,367,3916,5.0
36098,246,33615,4.5
34389,232,33004,1.0
6685,45,2124,4.0
96179,603,308,4.0
80662,509,52245,2.5
78429,488,3088,5.0
42551,288,2355,3.0
73644,474,1976,0.5
9917,64,8983,3.5
100709,610,113780,3.0
93194,599,1682,4.0
43747,292,6979,3.5
74839,474,7789,4.0
85983,558,5420,5.0
3165,20,4816,3.5
16165,104,41566,4.5
2103,18,55247,3.5
19709,129,1358,0.5
11787,72,1196,4.5
72131,464,7153,5.0
55433,368,293,4.0
96354,603,1172,1.0
73240,474,587,3.0
44954,298,7173,2.0
62162,412,1079,3.0
59243,387,50,4.5
68621,447,380,4.0
74099,474,3526,4.0
19107,122,117529,4.0
21779,141,4963,4.0
14705,92,2087,4.5
99287,608,4865,4.0
22596,153,174055,1.5
82479,523,150548,5.0
99513,609,339,3.0
9588,64,1513,4.0
44246,294,2369,1.0
57537,380,6957,4.0
70780,452,2858,4.0
94398,599,26778,2.0
58593,382,858,5.0
54266,357,1407,3.5
3660,21,168252,3.0
62758,414,1259,5.0
7865,52,58998,5.0
14538,91,3810,3.0
16605,105,48780,5.0
30136,210,108190,4.5
24224,167,45517,3.5
51301,331,49530,3.5
41024,277,104,4.0
15609,103,608,4.0
41442,281,783,2.5
10980,68,4270,3.5
99762,610,3825,1.5
83503,532,1214,5.0
29469,202,1031,3.0
92216,597,492,4.0
90053,586,260,4.5
64664,414,55282,3.0
96643,603,2359,1.0
92134,596,151557,2.5
91766,596,541,4.0
72318,466,6218,4.0
91893,596,4018,2.5
30098,210,56174,2.5
25079,177,1333,4.0
78410,488,1288,3.0
73998,474,3175,4.0
18744,119,142488,4.5
30021,209,4011,5.0
32264,221,101,4.5
83967,534,91485,4.0
72878,469,3499,4.0
12456,78,3087,3.0
86180,560,1365,4.0
75039,474,30812,4.0
1063,8,480,4.0
28802,199,3160,4.0
78823,489,3702,2.5
91669,594,5943,4.5
87014,561,88129,4.5
37286,249,106920,5.0
92785,599,382,1.5
43199,290,50,4.0
10808,68,2763,4.5
60706,391,3408,2.0
54253,357,1291,3.5
68776,448,805,3.0
71046,453,3253,5.0
45948,305,32,5.0
94920,599,102590,3.0
95491,600,2580,3.0
43820,292,69122,3.5
10725,68,2194,3.5
53634,354,1208,3.5
94767,599,79251,0.5
75085,474,38038,4.5
17456,111,6365,1.0
67453,436,589,4.0
15148,97,4643,4.0
31185,217,1703,3.0
59817,387,4105,3.5
81934,518,783,3.0
57728,380,48043,3.0
70767,452,2648,4.0
9222,63,1223,5.0
74162,474,3877,2.0
83462,530,597,4.0
89174,577,2248,4.0
96102,603,16,4.0
9352,63,31658,4.0
53406,352,76175,2.0
40010,274,5816,3.0
69889,448,80463,4.0
15420,100,3536,4.0
8953,62,51662,4.5
39002,268,2571,5.0
23467,160,2087,4.0
69667,448,33794,3.5
80952,511,1653,4.0
67652,438,589,5.0
57121,380,1911,3.0
51098,330,2054,3.0
78908,489,5502,3.5
84905,551,106487,4.0
86506,560,82459,4.0
87170,562,2406,4.0
59356,387,951,3.5
27121,183,3703,3.0
55841,368,3811,3.0
22790,156,1162,3.0
7189,50,2959,3.0
81299,514,3740,4.0
30079,210,7649,4.0
5141,33,1682,4.0
66857,432,1645,4.0
23111,158,2490,5.0
45972,305,431,5.0
45048,298,41569,3.0
76231,480,10,4.0
21913,143,5066,5.0
7921,53,1100,5.0
82455,523,56367,4.0
89285,579,2087,3.0
88939,573,69122,4.5
28788,199,2912,4.0
16161,104,33615,3.0
71801,462,5212,3.0
85053,552,3148,4.0
46406,305,71530,2.5
67309,434,72998,5.0
57102,380,1717,2.0
57607,380,8969,3.0
76004,477,69526,3.0
92082,596,108932,3.5
45531,301,21,4.0
44161,294,1689,2.0
91428,593,1221,4.0
94217,599,6998,2.0
96217,603,492,4.0
48336,313,1274,5.0
58030,380,134524,3.0
